Name,ELO
dvaaaa,833
northweast,758
Joel QO,704
Ownards,688
-Alucard-,687
patcher,686
Mr Fool,670
damiaf,654
Sami1998,638
Coriaceo,636
dvaaaa,833
northweast,758
Joel QO,704
Ownards,688
-Alucard-,687
patcher,686
Mr Fool,670
damiaf,654
Sami1998,638
Coriaceo,636
Godalec,627
ertruji,620
CoolStoryBro,608
XRPharmacist,600
Loulou131313,599
edwardytlo2,593
cip123,588
Mahowrath,585
vikkt,580
Avery Su,570
Virush,563
deszczyk,563
mg68,558
PREDATOR79,556
kspttw,554
solc,554
OutOf,551
slywww2020,550
GobertttOnTheMove,548
5u1,546
Krouete,544
Miles Davis,539
RDDTZ,538
brzytwa,530
Chadmild,530
THE_HUMAN_CENTIPEDE,530
02144936,527
SDFSDF,523
Knight of Moon,513
MGLô,511
FreshPrinceEric,507
sosleepy27,505
Alex_Caux,497
Sudoku,497
Tim Danke,493
best7185,488
GiocatGeneric,485
jebach_,476
RicardoJorgeGomes,475
MatMat8501,475
HoonDochA,474
Mathias0815,474
Teo21,472
joojoo5001,472
gabriele ro,471
opyy,468
BG2023,467
Rusl,464
RVJ1965,464
not,462
GreenA,461
tom3939,459
dastak,457
NRCmeSmiling,456
TwentyandOne,454
Grezza91,452
Ahmed Khonsu,452
peeka-peeka-bo,451
constigabriel,451
Goberttt,450
thierry_id,449
cur ego hic sum,445
SOLFAREMI,443
Fancy_Fence,436
space cowboy aska,436
Caro Co,435
corneliuscastoriadis,434
drilaer,430
Azertyu1234567,428
roppou,427
Yogi194,426
Alchemikaz,425
Lantier E,423
HappyKiwi,421
Nierin,420
oreko,420
scradon001,416
choleHuss,415
lasers,414
Red dress,409
Quoridor Addict,405
wickedbad,405
Hienhien,404
superlode,404
wwwsssooo,403
EB Sandberg,403
anonymousG,402
PastMaster,398
ka2718,398
Akuma21,397
quoaitoma,396
aaabcdefg910,395
JeffCgames,392
FelinChat,390
Tlaltecuhtli,389
TSUKASA777,389
Brocotator,388
Julienaba,385
Gamer2017,384
alireza1377,382
junnie5,381
JayAttticus,380
KwADwO,380
J34n,379
sabba88,379
cncn,375
TheGameFighter,374
Gamblecat,374
edwardytlomso,373
stupka,373
hot  dog,370
roller35,369
Quoridor AI,369
King D,369
Sulander,366
lazoil,364
Thaiago Talker,364
CrazyKS,364
Yevgueni,363
guest_,360
WOE567,360
kikikannri77,359
Qukumatz,358
mjkh,357
popcorn5009,356
jjoorrggee,355
Ogdan,354
QuoridorMachine,353
Naxx,351
pueru,351
Frost_0,351
the  shadow,351
relax23477,350
dontworrybecrazy,349
bobv,349
tami361,349
sai27182,346
Tristri,345
CaoCao70,345
fish100kg,344
Osty007,343
ueueue21,342
inoppie,342
sidhcihwdcbwudbcuwi,341
tsuyotsuyo_salmon,341
RWPQY,340
Izzie0808,340
Number-Four,339
47fy,339
surek4,337
anbyk,336
NicoBart,335
JUAN703,334
orde,331
_Hikari,330
Disom,329
georgebernard,327
Sniping,326
snafuforyou,326
sfree,325
sungtko,322
kirstibear,320
okano66,320
dd da,317
docglitch,316
newnicos32,316
du_chilly,316
AudioRyan,316
kamaboardgames,315
Sitka,315
Lesha,313
Acejinro,313
PsyCat0O0,310
eminkingpro,308
coronajo,307
Vladapaca,307
laurent108,306
bigbenben,305
vikingen76,305
laurent1081,304
ZerGreenOne,304
for mation inven tor,303
stathis88,303
Stego-saurus,301
lilom,301
tommy0517,301
izziedapri07,300
LunacyN,300
mrboosto,300
Anas_chess,299
chaseleft,299
Kostohryz,297
xene12e,296
zachbrenner,296
Yakoala,296
ludacrist,293
suki727,292
ruan02,292
DirkDeBelg,291
a2a2a2a2a2a2a2a2a2,290
yaogaoyu,289
shipooo,289
floky11,288
abstraktum,287
D M K,287
Frasco,287
Peace_Maruro,287
Micke,286
natto66,286
MatDave,285
boardchain,285
YaiHar,285
Bazzo7,284
Ostrogsky,284
Persona Shadow,283
igor2013,282
JoNo_21,281
AshDI,281
sergiozzz,280
kerueilin9,280
Glovir,280
hedgehogWEN,280
Purkrabi,279
Schmlfrd,279
Manrike,279
Jeanick2020,278
Foldymir,278
moriteza,277
shevchenko3,275
Omegaplex,275
guilpo,275
PePo PePo,275
IRB Stagiaire Quinoa,275
Maggy000,274
Gramgroum,274
paola2021,272
Alex50_4,272
poseidon,271
Victorx,271
kukkiii,270
momokmomo,270
benroul,268
na_na_me_,268
Afk568,266
cptCLAWWW,265
supercow83,263
pocadamu,262
stepreckoner,262
apiary,260
CapitaineRatatouille,260
salmanraza,258
HmmJustABox,258
mog24,258
koppepyan,257
happiness1106,257
Sunny_practice,255
TenaciousRacoon,255
Tricard,254
ProfZak,254
Roleybob,253
Desperis,253
murasawa,253
CeDestiny,251
roky8888,248
Flatoot,247
TTUBE,246
Steve050261,246
doublepachinko,246
Freches_Feechen_XX,246
amitabha3,245
franpi,245
Mamika46,245
Thekaille,244
aki1216,244
sascas86,243
Hottenzottel,243
Tim O Rasso,242
selinberries,242
yanithras,242
amaoboss,241
P228,241
history21,240
BobGoo,239
alfelterrible,238
fashouri,238
Synergy1107,237
XYTOSIS,237
pourya_87,237
Csacsa2,237
caseclosed,237
teobellu,237
andreicho,236
Lord Hipster Esquire,235
amasika,235
Astrite,234
tora-ryu,234
minidorachan,233
momomo0105,232
GameCaptain,232
NU0,231
NineteethHero,231
mheemhee,230
junsu-brainx,230
pedro_bala_,229
Chemac,228
NyaX_,228
BobBob,228
Erik Magnus,227
DiscWog,227
Ichiyaha,226
mhhh,226
Salmonberry326,226
Mr B7,225
vanilla_rom,225
Jamiel,224
funic,224
DoctorP,223
Bietto3,223
naokikukeko,222
Darth Mark,222
ipsum,221
Cicca,221
Lemf,221
TumbleSteak,221
Eric 2 Shoes,221
Tat286,220
Task_Ichinose,220
Ethan terenzi,219
zodiac123,219
butterfly741,219
elligain,218
damy2020,217
zanpanda,216
Alone1337,216
ray34ray89,216
zxc9713101,216
T-ratm,214
7733aaaaa,214
CHICAGO23,214
InerrantEmir,214
neuneu,212
hiroshisan,212
waterest,212
honemaru,212
Krepax,212
Domini0n,212
Masterk007,212
Pivson,211
tigrou,211
Ktema,211
adrien2508,210
ZorroNya,209
grkon,209
kmuamkaio,209
yossi218,209
namatama5,209
Kenotaf Vsem ATAS,208
urupos,208
rebu,208
RémiSaidov,207
Valandi87,207
saiwei,206
LuapRGB,206
ShunyaMutsuda,206
chovrinho09,205
Philo3377,205
lapierrefolle,205
dahmein8,205
lazuzizou,205
kongkingluk,204
SacredPoppy,204
scrabblescrabble,204
soujirokid,204
Urgan_Nortaldo,203
doyouknowsoranbushi,203
Beastmaster7,203
bencoco,203
disnoca,203
Daebong,203
Jay Rao,203
Hemeroc84,203
brianoc15,202
Scrapzero,202
kreki25,202
kaixza,201
valerio79,201
wr311492,201
glimmerman,201
Babumojo,201
i2005no1,201
tjrqls,201
oshamashama,200
miked1991,200
Perdo,200
manabu488,199
ElbowBacon,199
Tonbo,199
pataxa,199
Joe Camp,199
KRocsl_,198
g0datuga,198
ghtqql,198
ijayama,198
selenev,198
Niklas2606,197
Emy2B,197
goouu,197
DeCante BGTT,196
taroimo0225,196
tolyan,196
rituha,196
dedede_daiou,195
JDragon1,195
nimo588,195
Qiqi2k7,195
8nima5,195
Win Lose or Draw,194
Salt_Rippi,194
Lord_Dcx,194
y3rup4,194
Un_Barbu,193
jellyfissh,193
miinky,193
megucoco,192
ben_michao,192
Janmanu,192
fd242,192
Asgar Arn,192
ErE,191
AnnaElis,191
waternnelon,191
GraysonEEE,190
mop5,190
Alouette78,190
ekkyu,190
tskky_0816,189
courage0528,189
hirako0318,189
ZebraBee,189
kerf3141,189
Ser20,189
SirYeti,189
Tanahi555,188
vagi,188
steven1985321,188
Antoine97410,188
yubyubsxiao,188
McBischop,187
thinking33,187
FUVOZ,187
ROLAsama,186
VVinter,186
CRIESTOF,186
sandman609,185
kingjeha,185
senglar,185
anguswu037,185
HILL1971,184
aounaoki,184
Guercio,184
qten,184
Oganesson,184
RoBaKu,184
ntfuko,183
aboliaf,183
cocobol,182
DarkPlasmaBall,182
FLEX94,181
janes85,181
sato2218yuri,181
wu487,180
SuperKaemin,180
MangoTownTravis,180
manymore,179
ehsanie,179
kead11,178
Rundall,178
roumoden,178
chl41028,178
Micka01300,177
bubke,177
Fun-en-Bulle,177
Schmidt the Petty,177
OmniAgbor,177
suiny4n,177
virochi,177
Steph92140,176
Clémounete,176
GlaFight,176
tanukiiiiiiiiiii,176
rorikk,176
Bencsiga,175
qin qi shu hua,175
cc404,175
bruncvik,175
devonlw,175
udonnya,175
GammaABA,174
hekiller,174
Milutin Ajs,174
Eithereven,174
DrZalaM,174
chicagohotdog,174
23-Chewbacca,173
YANAGINO,173
petercom,173
Marwan_88,173
kuuj9797,173
Metimi,173
yukeee0909,172
thiagorova,172
Barbar1265,172
matt124,172
umop_apisdn,172
gonthelessgg,172
kingPhix,171
Elli_Kir,171
CHA12,171
Tsipa9999,171
HapiMaca,171
Di gua la,170
Zugzwaaaang,170
saeyoring,170
FSimao,170
Pegasus666,170
4ever1412,169
you_smyle,169
peon12,169
GU2,169
JéNasal,168
sugar0531,168
kakerlatz,168
yatuu,168
GrantD13,168
KaiTam,168
Bachurv,167
chlrbtjs,167
Genchan_DA,167
homura_moko,166
Darude39,166
todaytesla,166
shmiddy14,166
gon,166
mizel chan-suko,166
AzoG9,166
iiipppiii,165
Mollynator,165
Zombicides,165
saro_,165
Pechitoz,165
Tashina,165
Firestartut,165
77Na,165
GoldenDragon7,165
SirSquinty928,164
Reperto,164
Steven D,164
Repap,164
mongmong222,163
JMGriffy,163
Mmug,162
Behappyjose,162
SergBeaver,162
Terence Lee NT,162
C-ceepee,162
The Black Douglas,162
QueensParkRangers,161
natsu999,161
IniLeonZ,161
LuckyYou,161
jogivb,161
kaiza-,160
ARM11,160
irbis1992,160
BigLeBaerki,160
cdps,160
mostafa,160
HolyMaster,160
Q7010,160
henz00,160
AR_BGG,160
JeSuisCassonade,159
yyyyyonatan,159
Itz Donkerz,159
Overlord_884,159
nekomitai,159
marusingfire,159
xuwei,159
Wettkanzler,159
sunpigqoo,159
TohaDev,159
mathyeu,159
byrn7829,158
AmalAlB,158
squadepe,158
marti44000,158
Taras1705,158
Flash1976,158
CuteWan,158
lvlc,158
headkace,158
xumi92,158
pitch1012,158
Just_pelmeshek,158
fabien90000,158
RuTai245,158
DarkArund,158
koolgreg,157
Mizso,157
tichool4,157
VirtualAlex,157
leidensgenosse,157
overmind024,157
Speedster365,157
kalmiqa,157
YOURMOMMY,157
Mambo1102,156
rigveda,156
Kidon,156
linabombina,156
kohhhgame,156
chichariton14,156
oliver1189,156
Arthaz24,156
lmld,156
benibou,156
JJDipper,156
jellologin,155
scottsitar,155
MarietjeGU,155
MaceMindu,155
ABC723,155
rollmaster,155
geof1603,155
fenelenedingdong,155
sirokurotukezou,155
Lucas Malor,155
calimera39,154
treewyn,154
Horscompet,154
Pastey23,154
Hal Emmerich,154
amamakirin,153
gogoseigo,153
kevinsport,153
MiMadre,153
FyshX,153
Fryese,152
Papax007,152
Draftosaurus,152
Mohsennnnn,152
vurtan,152
u3_gi3,152
ikuml36,152
toshiro3,152
Madli,152
Agave,152
Sky34,152
Faabrikan,152
BobDuncan,152
masappe,152
karatya2,151
JMAAG,151
bububuP,151
acpu,151
AAAargon,151
Vrakfall,151
Jeannouuuuu,151
MemphisK,151
shomalon,151
QHov,151
Eroaneo,150
KrisInTexas,150
PlzDontcry,150
Yunharin,150
Izumon1227,150
Pushking,150
playerkan,150
melissa0x,150
matarrrrrrrro,150
tadenan,150
lucacerrato,149
TT3,149
ivkua,149
RaGeeee,149
sasakikoutarou,149
LazyGoood,149
nikkolasg,149
agric,149
sicolity,148
mehrdad532,148
gkdlem dhs qntnl,148
101se-ya101,148
Apas22,148
Oceandweller,148
sazanga_9,148
B-Art,148
Mokusei,148
yujumaru,147
jack051093,147
TAROTARO101,147
PolDeBelg,147
Aurelio Hoepf,147
flowerflake,147
Mabusian,147
hamstaz,147
scoyard,147
ChronoR,146
saiki_DD,146
musume,146
riiku_aaa,146
thoriumrobot,146
Ana97,146
Chemp,146
Dimitri Lotti,146
yoshimi333,146
lavagauva,146
kuwana0119,146
juyoung is under me,146
MayorMcFunners,146
kiruru002,146
Saeedeh1365,146
Brettina,146
halmiwhatda,145
Bami316,145
yu_neria,145
Mewtologia,145
ball77111,144
cole71,144
felyx,144
sia,144
makkan0920,144
Imanity183138,144
ACM2022,144
kirisame24,143
Moowstache,143
Manu das Kanu,143
derebus13,143
Rampox,143
kotenok228,143
Geeno,143
archieg2,143
Hagardunor74,143
kikiyo,142
FraIox,142
Entropicbilles,142
sake sake,142
ZD_xiaoyi,142
anneLaur,142
Hosein72,142
OH6561,142
threewoodson,142
LoveInCMaj,142
RedPpanda,142
Moralex,141
Ason_tkcw,141
Silentpower357,141
coggiri,141
Lojzo,141
ena36,141
cctsai,141
badababouma1,141
krikke03,141
Skroene,141
T1 Faker,140
Messinumberone,140
enlcy,140
sumsumsumchan,140
rere12,139
MangSweat,139
wafa9797,139
momomomomomori,139
Canno,139
JBaptista89,139
kjw0011,139
libmos,139
rium8123,139
biba01,139
GGan,139
karyokuya,138
Kebab 4ever,138
Daichi Sugiyama,138
uwasa3,138
ToineToineToine,138
Paul_W2BT,138
Head cramp,138
Nextem,138
jashugan33,138
BigBadAl,138
Krrish12345,138
musyoku40,138
pols46,138
wsjyy,137
newelleryu,137
michaelchan,137
B0RGY,137
diamant 76,137
treodred,137
Joe Hotson,137
HeyCzar,137
Tocard29,137
skyyker,137
sunyouhuan,137
mqcaloni,136
colorcreator,136
WW MAN,136
zillausst,136
fedeniv,136
Kim1010,136
4pngn,136
byevadream,136
Bayonne,136
luc1dsdfsfsfdsfd,136
Slmig,135
kasukasu777,135
vosbu006,135
Sajjadmzf,135
nFlamel,135
ImDanMi,135
nekopuunch,135
shinoashinoa,135
Le_O,135
wanwanman,135
Nastolkagram,135
applepoifull,135
Momo24,135
_MRB_,135
ChoBOBO0213,135
ANDYLO,135
mandara33,135
nafreyu,134
rkalypso,134
jonnydanger83,134
JP_85,134
ebrechet504,134
adrienhv,134
tollang,134
yoshikodesu,133
TheBracket,133
matujun27,133
Nullpunch,133
Fvar,133
Baurpower,133
colleonardo,133
Felskius,133
stephdereims,133
baba le tarba,133
TomtomMVP,132
umemuR,132
AkiShibata,132
wntrly,132
as0936402683,132
niikosa,132
stupidyeongno,131
Koriander85,131
maxivignou,131
pokso,131
pnh5024,131
ushikoko,131
yen1800,131
S_E_N,131
kennyji,131
Xavi00,131
Regre07,130
Rp3,130
Mary0425,130
FatimaHojeij,130
Leplayerjuju,130
kyarutyann,130
uiriw,130
Chanchus,130
tatsro,130
kosokutenchan,130
bloodybootlace,130
kiui1002,130
Josemauriz,130
Lello_79,130
mkndayo,129
730n4rd0,129
kirameki_green,129
sotallytober,129
muhasa,129
Vuelbujar,129
tomotsun,129
Algol60,129
BJBuch,129
Ninene,129
ponponz,129
Arda Baglar,129
sibadogg,129
sirhctterreks,128
luciddreamer,128
TermiGator,128
purittsuzz,128
1GmA1,128
Heichan_R,128
rhogar20,128
duchampien,128
hikagami_s,128
taka__kunn,128
Zhou_Ian,128
KianFuria07,128
zenbuzakura,128
Manto07,128
miro petarda,128
loquax,128
ithilion,128
SparksEdi,127
APp1e3,127
sallypcy,127
kairu26,127
doesnotlikedogs,127
Milord Panettaria,127
Dongkwang,126
Sn4ke,126
hideavis,126
Takaluck,126
Kerem34,126
Nasgorian,126
Jairosr14,126
rossili2712,126
yuvyjelly,126
Lore_cs,126
winda0000,126
AnimalSJG,126
Desann,126
Gael4815,126
VivHurt,126
deu_n,126
00JiHwan,126
Hamo2130,125
satans donkey,125
CeartGoLeor,125
iFrtz,125
tsujiyuho,125
MartyMcFly12,125
highway25,125
hidekingsouking,125
Theanto974,125
kimjunsung04,125
Lybner,125
blackjelly,125
jakedsloth,125
Obelur,124
kakakarl,124
bear owner,124
yunomijawan,124
Chil Remi,124
KK014,124
noucha,124
Subkari,124
eneeldra,124
tomato256,124
dave_w,124
antihex,124
BELIALBOT,124
7sen,124
johnnydirections133,124
Yuu Neko,123
taka5056,123
RICO90,123
OscarZulu,123
puram1104,123
takanori016,123
mansdlayote,123
tanuki_gbf,123
davincishogi,123
B_Helga,123
aaa111222333,123
Sina_Osis,123
Luigi Bandit,123
Rosti7,123
niki8787,123
GtrackGman,123
nikkihonchell,123
eanmu,123
yossan0388,122
williamenstrom,122
Vattyn,122
NowahT,122
hayakawahiroto,122
PhilDeFer98,122
Berosta,122
kedama012,122
Ramonalero,122
Ryua0504,122
Timon of Athens,122
midoritya3,122
Turbo Master,122
hato0823,122
awned,122
pari_0929,122
SST_pinochip,122
summer82,122
konkon23,122
GazLogan,122
Tyrell123,122
Nwolfe35,122
Quoridor Student,122
Nrym,121
XnarcissuX,121
BunnyPeaShooter,121
misty3250,121
owl4420,121
Jonathank5,121
swordk,121
Akaringo-go-,121
YavviA,121
S H E R L,121
a0926326793,121
sakasansan,121
super_mouton,121
KamilGwozdz,120
natymoorea,120
Mc_Username,120
n1k0la,120
taisei_cyber,120
failtech,120
tchouppii,120
manjuxbun15,120
GalaDesire,119
shino_poetry,119
DefinitelyNotAnEwok,119
nan yaga aniya,119
pontin,119
AA01blue,119
Carlox1256,119
Headgear,119
SnyggFrissa,119
Kenseiden76,119
galva09,119
Ljuda991,119
kinithin,119
margaux_1310,119
C-H,119
goodween,119
BattoSai12,119
Plant_sun,119
dnwndhkd,119
je mappelle sasuke,119
momiji1211,119
l am me,118
AKAIROoo,118
hormen,118
HARUKA0219,118
CarrickB,118
JAMIR27,118
unnerve bangiras,118
soaptrail,118
shdbwls,118
Lilibellule81,118
muscular20,118
Tehanu,118
Bobby2_0,118
charlottefiona,118
butcha69,118
Ablagestapel,118
shinji1219,118
samwinnets,117
Riverbed,117
cianure,117
Kokekamo,117
Danasd3113,117
benc2023,117
Actmanel,117
totoneko_,117
Yomichi_432,117
Abraman6,117
koshaky,117
kyosuuzahyou,117
CTCTCTCTCT,117
OlegKargo,117
theus8877,117
IEMATH,117
cnlinfeng,117
kaus73tyumu,117
table de chevet,116
Vizibl3,116
Epic_Grain,116
Isabel_mr2021,116
bluebeam,116
zestypanda,116
ryu179,116
nathanailg,116
nimoac,116
SINDERERANOMIGIASI,116
osamaster,116
DinuOMG,116
re_non,116
ainhoa,116
kingjunw,116
Nasuvi0915,116
acetaminofen,116
AMATH,115
jtappo,115
Yeaheum,115
iki iki,115
RareWarden,115
Zalius,115
aihg02,115
komacchin,115
boogier,115
hasukeru,115
potatoemilywaffles,115
nedyaj,114
Pieterh1,114
Gege28,114
MichaelJackson,114
majdi7,114
hidekun,114
playyyying,114
hjmce,114
aoiro22,114
sathko,114
RaphRocket,114
OwiSoul,114
kamoshika27,114
naponapo15,114
shoryukensaurio,114
Quoricarsi,114
sksmsrlawnfl,114
Hiroshi15,114
QuinnSmith,114
puripuri917,114
Alex_Levit,114
libenoir,114
allanon2001,114
faniatje,114
kato yuma18,114
yuya_mi,114
Guzurugua,114
Izland,114
gozillaa,114
nnmr,114
Jessallen91,113
Chiara04,113
mohsenahoo,113
Micaelo,113
shinRevengineer,113
rolle,113
Pépito Y Perd,113
Junjuwa-,113
Westerdal,113
Elinara,113
foreshadow_,113
Azatka,113
1610bursabalikesir,113
ModyX9,112
Pajti Gamer,112
pinguini,112
Chocco89,112
blue_stripe,112
ninjanoir,112
jungikim,112
ruru7,112
mau4ka,112
Baba Ganoosh,112
toriiiiiii,112
Woodpecker_1153,112
Rondrock,112
